x,y,lat__lat,lon__long,identifier__identifiant,station_id__id_station,period_value__valeur_periode,period_group__groupe_periode,province__province,date,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,temp_max__temp_max,temp_max_units__temp_max_unites,temp_min__temp_min,temp_min_units__temp_min_unites,total_precip__precip_totale,total_precip_units__precip_totale_unites,rain__pluie,rain_units__pluie_unites,snow__neige,snow_units__neige_unites,pressure_sea_level__pression_niveau_mer,pressure_sea_level_units__pression_niveau_mer_unite,pressure_station__pression_station,pressure_station_units__pression_station_unites,wind_speed__vitesse_vent,wind_speed_units__vitesse_vent_unites
-79.4,43.67,43.67,-79.4,6158350.1920.08,6158350,Aug,Monthly,ON,Aug-20,,C,,C,,C,28.6,mm,28.6,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1920.09,6158350,Sep,Monthly,ON,Sep-20,,C,,C,,C,55.6,mm,55.6,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1920.10,6158350,Oct,Monthly,ON,Oct-20,,C,,C,,C,100.6,mm,99.4,mm,1.2,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1920.11,6158350,Nov,Monthly,ON,Nov-20,,C,,C,,C,107.9,mm,72.2,mm,35.7,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1920.12,6158350,Dec,Monthly,ON,Dec-20,,C,,C,,C,89.7,mm,52.2,mm,37.6,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1921.01,6158350,Jan,Monthly,ON,Jan-21,,C,,C,,C,23.5,mm,9.1,mm,14.4,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1921.02,6158350,Feb,Monthly,ON,Feb-21,,C,,C,,C,44.8,mm,6.2,mm,38.6,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1921.03,6158350,Mar,Monthly,ON,Mar-21,,C,,C,,C,61.6,mm,57.5,mm,4.1,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1921.04,6158350,Apr,Monthly,ON,Apr-21,,C,,C,,C,135.2,mm,123.4,mm,11.8,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1921.05,6158350,May,Monthly,ON,May-21,,C,,C,,C,52.9,mm,52.9,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1921.06,6158350,Jun,Monthly,ON,Jun-21,,C,,C,,C,59.9,mm,59.9,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1921.07,6158350,Jul,Monthly,ON,Jul-21,,C,,C,,C,72.7,mm,72.7,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1921.08,6158350,Aug,Monthly,ON,Aug-21,,C,,C,,C,56.9,mm,56.9,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1921.09,6158350,Sep,Monthly,ON,Sep-21,,C,,C,,C,35.9,mm,35.9,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1921.10,6158350,Oct,Monthly,ON,Oct-21,,C,,C,,C,121.7,mm,121.7,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1921.11,6158350,Nov,Monthly,ON,Nov-21,,C,,C,,C,47.8,mm,22.8,mm,24.9,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1921.12,6158350,Dec,Monthly,ON,Dec-21,,C,,C,,C,71.6,mm,47.3,mm,24.4,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1922.01,6158350,Jan,Monthly,ON,Jan-22,,C,,C,,C,43.7,mm,13.4,mm,30.2,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1922.02,6158350,Feb,Monthly,ON,Feb-22,,C,,C,,C,87.6,mm,46.5,mm,41.1,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1922.03,6158350,Mar,Monthly,ON,Mar-22,,C,,C,,C,94.3,mm,56.5,mm,37.8,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1922.04,6158350,Apr,Monthly,ON,Apr-22,,C,,C,,C,100.1,mm,98.8,mm,1.3,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1922.05,6158350,May,Monthly,ON,May-22,,C,,C,,C,41.6,mm,41.6,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1922.06,6158350,Jun,Monthly,ON,Jun-22,,C,,C,,C,132.7,mm,132.7,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1922.07,6158350,Jul,Monthly,ON,Jul-22,,C,,C,,C,81.2,mm,81.2,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1922.08,6158350,Aug,Monthly,ON,Aug-22,,C,,C,,C,41.2,mm,41.2,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1922.09,6158350,Sep,Monthly,ON,Sep-22,,C,,C,,C,81.8,mm,81.8,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1922.10,6158350,Oct,Monthly,ON,Oct-22,,C,,C,,C,28.4,mm,28.2,mm,0.2,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1922.11,6158350,Nov,Monthly,ON,Nov-22,,C,,C,,C,45.6,mm,28,mm,17.6,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1922.12,6158350,Dec,Monthly,ON,Dec-22,,C,,C,,C,55.2,mm,16.5,mm,38.8,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1923.01,6158350,Jan,Monthly,ON,Jan-23,,C,,C,,C,101.1,mm,9.2,mm,91.9,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1923.02,6158350,Feb,Monthly,ON,Feb-23,,C,,C,,C,34.8,mm,0.8,mm,34,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1923.03,6158350,Mar,Monthly,ON,Mar-23,,C,,C,,C,95.8,mm,29.2,mm,66.6,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1923.04,6158350,Apr,Monthly,ON,Apr-23,,C,,C,,C,66.1,mm,57.3,mm,8.9,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1923.05,6158350,May,Monthly,ON,May-23,,C,,C,,C,100.6,mm,95.9,mm,4.8,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1923.06,6158350,Jun,Monthly,ON,Jun-23,,C,,C,,C,115.1,mm,115.1,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1923.07,6158350,Jul,Monthly,ON,Jul-23,,C,,C,,C,48.6,mm,48.6,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1923.08,6158350,Aug,Monthly,ON,Aug-23,,C,,C,,C,97.1,mm,97.1,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1923.09,6158350,Sep,Monthly,ON,Sep-23,,C,,C,,C,73.6,mm,73.6,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1923.10,6158350,Oct,Monthly,ON,Oct-23,,C,,C,,C,46.5,mm,46.1,mm,0.4,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1923.11,6158350,Nov,Monthly,ON,Nov-23,,C,,C,,C,91.3,mm,84.5,mm,6.8,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1923.12,6158350,Dec,Monthly,ON,Dec-23,,C,,C,,C,86.8,mm,68.1,mm,18.8,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1924.01,6158350,Jan,Monthly,ON,Jan-24,,C,,C,,C,146.4,mm,63.5,mm,82.9,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1924.02,6158350,Feb,Monthly,ON,Feb-24,,C,,C,,C,105.2,mm,1.4,mm,103.8,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1924.03,6158350,Mar,Monthly,ON,Mar-24,,C,,C,,C,24.4,mm,14.7,mm,9.7,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1924.04,6158350,Apr,Monthly,ON,Apr-24,,C,,C,,C,72.3,mm,60.8,mm,11.6,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1924.05,6158350,May,Monthly,ON,May-24,,C,,C,,C,121.5,mm,121.3,mm,0.2,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1924.06,6158350,Jun,Monthly,ON,Jun-24,,C,,C,,C,49.4,mm,49.4,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1924.07,6158350,Jul,Monthly,ON,Jul-24,,C,,C,,C,113.4,mm,113.4,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1924.08,6158350,Aug,Monthly,ON,Aug-24,,C,,C,,C,107.1,mm,107.1,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1924.09,6158350,Sep,Monthly,ON,Sep-24,,C,,C,,C,115,mm,115,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1924.10,6158350,Oct,Monthly,ON,Oct-24,,C,,C,,C,17.9,mm,17.9,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1924.11,6158350,Nov,Monthly,ON,Nov-24,,C,,C,,C,29.5,mm,24.7,mm,4.8,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1924.12,6158350,Dec,Monthly,ON,Dec-24,,C,,C,,C,71.3,mm,33.2,mm,38.1,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1925.01,6158350,Jan,Monthly,ON,Jan-25,,C,,C,,C,65.3,mm,0.6,mm,64.7,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1925.02,6158350,Feb,Monthly,ON,Feb-25,,C,,C,,C,102.6,mm,71.6,mm,30.9,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1925.03,6158350,Mar,Monthly,ON,Mar-25,,C,,C,,C,83.4,mm,59.2,mm,24.2,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1925.04,6158350,Apr,Monthly,ON,Apr-25,,C,,C,,C,39.4,mm,33.6,mm,5.8,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1925.05,6158350,May,Monthly,ON,May-25,,C,,C,,C,36.5,mm,36.1,mm,0.4,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1925.06,6158350,Jun,Monthly,ON,Jun-25,,C,,C,,C,59.6,mm,59.6,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1925.07,6158350,Jul,Monthly,ON,Jul-25,,C,,C,,C,106.4,mm,106.4,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1925.08,6158350,Aug,Monthly,ON,Aug-25,,C,,C,,C,57.1,mm,57.1,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1925.09,6158350,Sep,Monthly,ON,Sep-25,,C,,C,,C,104.6,mm,104.6,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1925.10,6158350,Oct,Monthly,ON,Oct-25,,C,,C,,C,77.7,mm,62.7,mm,15,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1925.11,6158350,Nov,Monthly,ON,Nov-25,,C,,C,,C,105.6,mm,98.2,mm,7.4,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1925.12,6158350,Dec,Monthly,ON,Dec-25,,C,,C,,C,37.7,mm,11.2,mm,26.6,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1926.01,6158350,Jan,Monthly,ON,Jan-26,,C,,C,,C,75.8,mm,14.9,mm,60.9,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1926.02,6158350,Feb,Monthly,ON,Feb-26,,C,,C,,C,86.2,mm,26.7,mm,59.5,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1926.03,6158350,Mar,Monthly,ON,Mar-26,,C,,C,,C,84.8,mm,55.9,mm,28.9,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1926.04,6158350,Apr,Monthly,ON,Apr-26,,C,,C,,C,82.8,mm,66.9,mm,15.9,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1926.05,6158350,May,Monthly,ON,May-26,,C,,C,,C,37.1,mm,36.9,mm,0.2,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1926.06,6158350,Jun,Monthly,ON,Jun-26,,C,,C,,C,94.8,mm,94.8,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1926.07,6158350,Jul,Monthly,ON,Jul-26,,C,,C,,C,49.3,mm,49.3,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1926.08,6158350,Aug,Monthly,ON,Aug-26,,C,,C,,C,165.7,mm,165.7,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1926.09,6158350,Sep,Monthly,ON,Sep-26,,C,,C,,C,154.5,mm,154.5,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1926.10,6158350,Oct,Monthly,ON,Oct-26,,C,,C,,C,88.9,mm,88.3,mm,0.6,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1926.11,6158350,Nov,Monthly,ON,Nov-26,,C,,C,,C,105.8,mm,102.1,mm,3.6,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1926.12,6158350,Dec,Monthly,ON,Dec-26,,C,,C,,C,46.5,mm,10.6,mm,35.9,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1927.01,6158350,Jan,Monthly,ON,Jan-27,,C,,C,,C,50.7,mm,14.9,mm,35.9,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1927.02,6158350,Feb,Monthly,ON,Feb-27,,C,,C,,C,66.4,mm,12.1,mm,54.3,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1927.03,6158350,Mar,Monthly,ON,Mar-27,,C,,C,,C,65.5,mm,49.4,mm,16,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1927.04,6158350,Apr,Monthly,ON,Apr-27,,C,,C,,C,30.9,mm,26.6,mm,4.3,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1927.05,6158350,May,Monthly,ON,May-27,,C,,C,,C,89.7,mm,89.7,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1927.06,6158350,Jun,Monthly,ON,Jun-27,,C,,C,,C,69.3,mm,69.3,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1927.07,6158350,Jul,Monthly,ON,Jul-27,,C,,C,,C,158.4,mm,158.4,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1927.08,6158350,Aug,Monthly,ON,Aug-27,,C,,C,,C,40.9,mm,40.9,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1927.09,6158350,Sep,Monthly,ON,Sep-27,,C,,C,,C,32.1,mm,32.1,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1927.10,6158350,Oct,Monthly,ON,Oct-27,,C,,C,,C,60.3,mm,60.3,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1927.11,6158350,Nov,Monthly,ON,Nov-27,,C,,C,,C,128.5,mm,114.2,mm,14.3,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1927.12,6158350,Dec,Monthly,ON,Dec-27,,C,,C,,C,84,mm,72,mm,12.1,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1928.01,6158350,Jan,Monthly,ON,Jan-28,,C,,C,,C,68.9,mm,37.8,mm,31.1,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1928.02,6158350,Feb,Monthly,ON,Feb-28,,C,,C,,C,49.4,mm,37.4,mm,12,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1928.03,6158350,Mar,Monthly,ON,Mar-28,,C,,C,,C,67.7,mm,29.7,mm,38,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1928.04,6158350,Apr,Monthly,ON,Apr-28,,C,,C,,C,75.6,mm,53,mm,22.6,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1928.05,6158350,May,Monthly,ON,May-28,,C,,C,,C,21.5,mm,21.5,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1928.06,6158350,Jun,Monthly,ON,Jun-28,,C,,C,,C,107.9,mm,107.9,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1928.07,6158350,Jul,Monthly,ON,Jul-28,,C,,C,,C,151.9,mm,151.9,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1928.08,6158350,Aug,Monthly,ON,Aug-28,,C,,C,,C,134.6,mm,134.6,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1928.09,6158350,Sep,Monthly,ON,Sep-28,,C,,C,,C,79.4,mm,79.4,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1928.10,6158350,Oct,Monthly,ON,Oct-28,,C,,C,,C,82.7,mm,82.3,mm,0.4,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1928.11,6158350,Nov,Monthly,ON,Nov-28,,C,,C,,C,119,mm,114.6,mm,4.3,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1928.12,6158350,Dec,Monthly,ON,Dec-28,,C,,C,,C,35.2,mm,28.9,mm,6.3,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1929.01,6158350,Jan,Monthly,ON,Jan-29,,C,,C,,C,156.3,mm,108.2,mm,48.2,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1929.02,6158350,Feb,Monthly,ON,Feb-29,,C,,C,,C,47.8,mm,5.1,mm,42.7,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1929.03,6158350,Mar,Monthly,ON,Mar-29,,C,,C,,C,99.4,mm,88.4,mm,11,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1929.04,6158350,Apr,Monthly,ON,Apr-29,,C,,C,,C,165.7,mm,164.9,mm,0.8,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1929.05,6158350,May,Monthly,ON,May-29,,C,,C,,C,103.2,mm,102.7,mm,0.6,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1929.06,6158350,Jun,Monthly,ON,Jun-29,,C,,C,,C,41.8,mm,41.8,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1929.07,6158350,Jul,Monthly,ON,Jul-29,,C,,C,,C,119.4,mm,119.4,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1929.08,6158350,Aug,Monthly,ON,Aug-29,,C,,C,,C,53.6,mm,53.6,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1929.09,6158350,Sep,Monthly,ON,Sep-29,,C,,C,,C,23.3,mm,23.3,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1929.10,6158350,Oct,Monthly,ON,Oct-29,,C,,C,,C,66.9,mm,66.9,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1929.11,6158350,Nov,Monthly,ON,Nov-29,,C,,C,,C,92.1,mm,87.2,mm,4.9,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1929.12,6158350,Dec,Monthly,ON,Dec-29,,C,,C,,C,74.7,mm,3.2,mm,71.5,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1930.01,6158350,Jan,Monthly,ON,Jan-30,,C,,C,,C,98.2,mm,55.4,mm,42.9,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1930.02,6158350,Feb,Monthly,ON,Feb-30,,C,,C,,C,67.8,mm,31.2,mm,36.6,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1930.03,6158350,Mar,Monthly,ON,Mar-30,,C,,C,,C,92.5,mm,58,mm,34.5,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1930.04,6158350,Apr,Monthly,ON,Apr-30,,C,,C,,C,35.2,mm,32.9,mm,2.3,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1930.05,6158350,May,Monthly,ON,May-30,,C,,C,,C,76.7,mm,76.7,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1930.06,6158350,Jun,Monthly,ON,Jun-30,,C,,C,,C,67.7,mm,67.7,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1930.07,6158350,Jul,Monthly,ON,Jul-30,,C,,C,,C,84.5,mm,84.5,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1930.08,6158350,Aug,Monthly,ON,Aug-30,,C,,C,,C,26.6,mm,26.6,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1930.09,6158350,Sep,Monthly,ON,Sep-30,,C,,C,,C,77.4,mm,77.4,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1930.10,6158350,Oct,Monthly,ON,Oct-30,,C,,C,,C,52.1,mm,51,mm,1.1,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1930.11,6158350,Nov,Monthly,ON,Nov-30,,C,,C,,C,22.5,mm,18.7,mm,3.7,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1930.12,6158350,Dec,Monthly,ON,Dec-30,,C,,C,,C,37.3,mm,15,mm,22.3,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1931.01,6158350,Jan,Monthly,ON,Jan-31,,C,,C,,C,83.9,mm,11,mm,72.9,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1931.02,6158350,Feb,Monthly,ON,Feb-31,,C,,C,,C,36.7,mm,6,mm,30.7,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1931.03,6158350,Mar,Monthly,ON,Mar-31,,C,,C,,C,85.7,mm,29.7,mm,56,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1931.04,6158350,Apr,Monthly,ON,Apr-31,,C,,C,,C,55.7,mm,43.5,mm,12.1,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1931.05,6158350,May,Monthly,ON,May-31,,C,,C,,C,53.4,mm,53.4,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1931.06,6158350,Jun,Monthly,ON,Jun-31,,C,,C,,C,59.6,mm,59.6,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1931.07,6158350,Jul,Monthly,ON,Jul-31,,C,,C,,C,85.6,mm,85.6,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1931.08,6158350,Aug,Monthly,ON,Aug-31,,C,,C,,C,59.3,mm,59.3,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1931.09,6158350,Sep,Monthly,ON,Sep-31,,C,,C,,C,61.1,mm,61.1,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1931.10,6158350,Oct,Monthly,ON,Oct-31,,C,,C,,C,55.7,mm,55.7,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1931.11,6158350,Nov,Monthly,ON,Nov-31,,C,,C,,C,69.1,mm,66.4,mm,2.7,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1931.12,6158350,Dec,Monthly,ON,Dec-31,,C,,C,,C,85.5,mm,64.8,mm,20.8,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1932.01,6158350,Jan,Monthly,ON,Jan-32,,C,,C,,C,194.5,mm,144.5,mm,50,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1932.02,6158350,Feb,Monthly,ON,Feb-32,,C,,C,,C,83.7,mm,39.5,mm,44.2,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1932.03,6158350,Mar,Monthly,ON,Mar-32,,C,,C,,C,52.9,mm,5.2,mm,47.7,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1932.04,6158350,Apr,Monthly,ON,Apr-32,,C,,C,,C,76.9,mm,48.9,mm,28.1,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1932.05,6158350,May,Monthly,ON,May-32,,C,,C,,C,87.8,mm,87.8,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1932.06,6158350,Jun,Monthly,ON,Jun-32,,C,,C,,C,29.2,mm,29.2,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1932.07,6158350,Jul,Monthly,ON,Jul-32,,C,,C,,C,98.8,mm,98.8,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1932.08,6158350,Aug,Monthly,ON,Aug-32,,C,,C,,C,113.7,mm,113.7,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1932.09,6158350,Sep,Monthly,ON,Sep-32,,C,,C,,C,84.2,mm,84.2,mm,0,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1932.10,6158350,Oct,Monthly,ON,Oct-32,,C,,C,,C,60.9,mm,59.6,mm,1.2,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1932.11,6158350,Nov,Monthly,ON,Nov-32,,C,,C,,C,106.4,mm,81,mm,25.4,mm,,hPa,,hPa,,kph
-79.4,43.67,43.67,-79.4,6158350.1932.12,6158350,Dec,Monthly,ON,Dec-32,,C,,C,,C,67.6,mm,56,mm,11.6,mm,,hPa,,hPa,,kph
